xmn,xmx,ymn,ymx,conf,filename,confmat,tru_box,pred_class,tru_class
2114,2133,2443,2490,0.387346089,Z225_Img01874.jpg,FP,,1,0
6333,6365,3880,3922,0.480235845,Z225_Img01874.jpg,FP,,1,0
3234,3255,2051,2086,0.268013746,Z225_Img01874.jpg,FP,,1,0
5059,5078,1792,1827,0.262564421,Z225_Img01874.jpg,FP,,1,0
5311,5340,1606,1635,0.243475571,Z225_Img01874.jpg,FP,,1,0
5663,5691,3682,3717,0.237780124,Z225_Img01874.jpg,FP,,1,0
5410,5430,1536,1570,0.225183576,Z225_Img01874.jpg,FP,,1,0
4289,4315,3264,3291,0.212596953,Z225_Img01874.jpg,FP,,1,0
3200,3224,1965,2007,0.432014287,Z225_Img01874.jpg,FP,,1,0
253,284,1403,1433,0.333670646,Z239_Img06822.jpg,FP,,1,0
5597,5630,2686,2728,0.442587465,Z239_Img06822.jpg,FP,,1,0
6271,6297,2009,2044,0.203001067,Z239_Img06822.jpg,FP,,1,0
637,669,2178,2213,0.48178947,Z239_Img06822.jpg,FP,,1,0
347,381,1725,1764,0.483893991,Z239_Img06822.jpg,FP,,1,0
1245,1277,2050,2091,0.426973104,Z239_Img06822.jpg,FP,,1,0
3452,3482,3554,3592,0.25651449,Z239_Img06822.jpg,FP,,1,0
6495,6522,1951,1985,0.293936551,Z239_Img06822.jpg,FP,,1,0
60,94,4472,4497,0.237863943,Z239_Img06822.jpg,FP,,1,0
141,178,4114,4146,0.490988314,Z239_Img06822.jpg,FP,,1,0
3885,3954,1375,1408,0.245769888,Z239_Img06977.jpg,FP,,1,0
3613,3634,2211,2237,0.252101034,Z239_Img07022.jpg,FP,,1,0
3011,3035,2887,2903,0.272823155,Z239_Img07022.jpg,FP,,1,0
5424,5551,2741,2866,0.24056457,Z250_Img16616.jpg,FP,,1,0
848,974,1588,1713,0.248778,Z250_Img16616.jpg,FP,,1,0
3923,3948,2678,2720,0.253063738,Z250_Img16616.jpg,FP,,1,0
0,27,2372,2404,0.25597024,Z250_Img16616.jpg,FP,,1,0
4779,4851,2003,2070,0.238021374,Z250_Img16616.jpg,FP,,1,0
1246,1274,449,488,0.31426096,Z250_Img16616.jpg,FP,,1,0
3668,3691,3922,3946,0.367940187,Z250_Img16616.jpg,FP,,1,0
5086,5113,2473,2500,0.371684223,Z250_Img16616.jpg,FP,,1,0
927,953,383,411,0.410944492,Z250_Img16616.jpg,FP,,1,0
3299,3322,3198,3237,0.23291637,Z250_Img16616.jpg,FP,,1,0
1245,1273,474,516,0.476128548,Z250_Img16616.jpg,FP,,1,0
3615,3642,2213,2237,0.224277109,Z250_Img16616.jpg,FP,,1,0
4783,4816,2305,2348,0.437983841,Z250_Img16616.jpg,FP,,1,0
5471,5498,3107,3140,0.200954124,Z250_Img16616.jpg,FP,,1,0
5465,5526,2780,2840,0.278195788,Z250_Img16616.jpg,FP,,1,0
831,857,2589,2621,0.457596511,Z250_Img16616.jpg,FP,,1,0
875,947,1617,1682,0.321818843,Z250_Img16616.jpg,FP,,1,0
1527,1571,1310,1345,0.491603136,Z250_Img16616.jpg,FP,,1,0
1274,1310,406,452,0.489450455,Z250_Img16616.jpg,FP,,1,0
4156,4189,2465,2501,0.486213923,Z250_Img16616.jpg,FP,,1,0
5307,5341,3041,3077,0.485311419,Z250_Img16616.jpg,FP,,1,0
6272,6296,1919,1946,0.227071553,Z250_Img16616.jpg,FP,,1,0
2978,2999,3314,3347,0.203328252,Z250_Img16616.jpg,FP,,1,0
3649,3677,2754,2783,0.456897944,Z250_Img16616.jpg,FP,,1,0
1826,1850,2684,2720,0.293497413,Z250_Img16971.jpg,FP,,1,0
1498,1534,2147,2180,0.474556714,Z250_Img16971.jpg,FP,,1,0
2731,2803,2326,2391,0.281100988,Z250_Img16971.jpg,FP,,1,0
2744,2786,4397,4441,0.486858904,Z250_Img16971.jpg,FP,,1,0
5330,5456,1748,1874,0.28916207,Z250_Img16971.jpg,FP,,1,0
1743,1808,1505,1536,0.207360297,Z250_Img16971.jpg,FP,,1,0
2001,2059,4111,4166,0.250462001,Z250_Img16971.jpg,FP,,1,0
2751,2782,4204,4250,0.463773489,Z250_Img16971.jpg,FP,,1,0
1341,1405,2511,2572,0.379426956,Z250_Img16971.jpg,FP,,1,0
1098,1172,2065,2136,0.525272965,Z250_Img16971.jpg,FP,,1,0
4923,4961,3647,3693,0.283199579,Z250_Img16971.jpg,FP,,1,0
6191,6265,4474,4568,0.268347859,Z250_Img16971.jpg,FP,,1,0
5472,5493,3723,3753,0.242404625,Z250_Img16971.jpg,FP,,1,0
6162,6288,4457,4584,0.257204741,Z250_Img16971.jpg,FP,,1,0
2704,2831,2298,2423,0.225410879,Z250_Img16971.jpg,FP,,1,0
2086,2169,1170,1261,0.487775117,Z250_Img16971.jpg,FP,,1,0
1470,1502,2145,2178,0.449165434,Z250_Img16971.jpg,FP,,1,0
7331,7351,1765,1792,0.2077519,Z250_Img16971.jpg,FP,,1,0
6427,6464,4079,4117,0.441243082,Z250_Img16971.jpg,FP,,1,0
3613,3644,1306,1347,0.443994015,Z250_Img16971.jpg,FP,,1,0
1299,1425,2482,2607,0.306494415,Z250_Img16971.jpg,FP,,1,0
2075,2105,4209,4231,0.318999469,Z250_Img16971.jpg,FP,,1,0
7198,7232,4044,4083,0.335971355,Z250_Img16971.jpg,FP,,1,0
5055,5079,4835,4874,0.338273406,Z250_Img16971.jpg,FP,,1,0
2590,2622,4014,4054,0.346969098,Z250_Img16971.jpg,FP,,1,0
1084,1119,3916,3956,0.354334891,Z250_Img16971.jpg,FP,,1,0
1822,1853,2975,3014,0.331152916,Z250_Img16971.jpg,FP,,1,0
6586,6624,3193,3234,0.378054798,Z250_Img16971.jpg,FP,,1,0
5370,5402,3690,3731,0.381990731,Z250_Img16971.jpg,FP,,1,0
1465,1498,4852,4884,0.384340346,Z250_Img16971.jpg,FP,,1,0
2719,2751,1919,1955,0.401091635,Z250_Img16971.jpg,FP,,1,0
5379,5445,1778,1841,0.332537907,Z250_Img16971.jpg,FP,,1,0
1912,1944,3161,3198,0.402786136,Z250_Img16971.jpg,FP,,1,0
1073,1200,2039,2165,0.423348248,Z250_Img16971.jpg,FP,,1,0
5534,5565,3197,3237,0.35741514,Z250_Img16971.jpg,FP,,1,0
2592,2616,3393,3433,0.448437005,Z250_Img17051.jpg,FP,,1,0
2274,2296,1276,1311,0.393912673,Z250_Img17051.jpg,FP,,1,0
2973,3003,2495,2530,0.375275224,Z250_Img17051.jpg,FP,,1,0
2464,2488,3096,3140,0.347376585,Z250_Img17051.jpg,FP,,1,0
4855,4900,4556,4600,0.228273273,Z250_Img17051.jpg,FP,,1,0
4959,4983,2440,2467,0.278147995,Z250_Img17051.jpg,FP,,1,0
1887,1912,3674,3707,0.213250116,Z250_Img17051.jpg,FP,,1,0
4416,4442,4727,4757,0.207224041,Z250_Img17051.jpg,FP,,1,0
2751,2779,934,964,0.454984367,Z250_Img17051.jpg,FP,,1,0
5313,5337,4050,4079,0.299905837,Z250_Img17051.jpg,FP,,1,0
5986,6008,4886,4912,0.45680365,Z250_Img17051.jpg,FP,,1,0
2172,2210,1500,1542,0.484257787,Z250_Img17051.jpg,FP,,1,0
5405,5433,4126,4165,0.480038315,Z250_Img17051.jpg,FP,,1,0
4030,4061,4271,4311,0.472004741,Z250_Img17051.jpg,FP,,1,0
2802,2860,1937,2006,0.281406268,Z250_Img17101.jpg,FP,,1,0
3611,3645,4047,4084,0.384772688,Z250_Img17101.jpg,FP,,1,0
1438,1468,1493,1538,0.297810256,Z250_Img17101.jpg,FP,,1,0
3133,3166,3173,3203,0.357336104,Z250_Img17101.jpg,FP,,1,0
5885,5918,3359,3391,0.349743187,Z250_Img17101.jpg,FP,,1,0
5555,5580,4177,4212,0.297125876,Z250_Img17101.jpg,FP,,1,0
1156,1174,2518,2552,0.336661547,Z250_Img17101.jpg,FP,,1,0
7314,7341,0,24,0.326643676,Z250_Img17101.jpg,FP,,1,0
6965,6986,1314,1338,0.222055987,Z250_Img17101.jpg,FP,,1,0
0,113,2833,3029,0.388886541,Z250_Img17101.jpg,FP,,1,0
5147,5181,2682,2720,0.252768099,Z250_Img17101.jpg,FP,,1,0
1183,1211,1700,1728,0.255417407,Z250_Img17101.jpg,FP,,1,0
2032,2159,984,1110,0.271375179,Z250_Img17101.jpg,FP,,1,0
2768,2895,1910,2036,0.277659506,Z250_Img17101.jpg,FP,,1,0
3487,3515,856,903,0.288134903,Z250_Img17101.jpg,FP,,1,0
6202,6241,3659,3697,0.295757383,Z250_Img17101.jpg,FP,,1,0
2720,2746,740,772,0.299157619,Z250_Img17101.jpg,FP,,1,0
2069,2128,1011,1081,0.269656613,Z250_Img17101.jpg,FP,,1,0
3134,3167,3598,3632,0.321676165,Z250_Img17101.jpg,FP,,1,0
6429,6460,4402,4437,0.396590739,Z250_Img17101.jpg,FP,,1,0
3965,3998,1394,1436,0.448803216,Z250_Img17101.jpg,FP,,1,0
4001,4025,1761,1789,0.400535226,Z250_Img17101.jpg,FP,,1,0
6203,6239,3681,3721,0.475788921,Z250_Img17101.jpg,FP,,1,0
3997,4033,2171,2213,0.474912912,Z250_Img17101.jpg,FP,,1,0
4892,4926,2491,2532,0.469177693,Z250_Img17101.jpg,FP,,1,0
3191,3229,3541,3588,0.246382833,Z250_Img17101.jpg,FP,,1,0
4879,4912,1984,2016,0.46467343,Z250_Img17101.jpg,FP,,1,0
3582,3608,1893,1927,0.463669628,Z250_Img17101.jpg,FP,,1,0
3708,3742,705,739,0.457460999,Z250_Img17101.jpg,FP,,1,0
428,498,1078,1142,0.227922611,Z250_Img17101.jpg,FP,,1,0
5953,5977,3432,3458,0.235067725,Z250_Img17101.jpg,FP,,1,0
3936,3966,1730,1759,0.436154842,Z250_Img17101.jpg,FP,,1,0
1501,1533,1820,1857,0.484324336,Z250_Img17101.jpg,FP,,1,0
3133,3165,994,1031,0.485230565,Z250_Img17101.jpg,FP,,1,0
6357,6405,124,164,0.486241192,Z250_Img17101.jpg,FP,,1,0
5466,5504,2047,2091,0.490034252,Z250_Img17101.jpg,FP,,1,0
5196,5267,1617,1682,0.268993959,Z250_Img17101.jpg,FP,,1,0
367,431,3106,3139,0.218872815,Z250_Img17101.jpg,FP,,1,0
0,54,2896,2968,0.429684073,Z250_Img17101.jpg,FP,,1,0
4864,4889,1378,1406,0.413650215,Z250_Img17101.jpg,FP,,1,0
5088,5115,4435,4468,0.405731171,Z250_Img17101.jpg,FP,,1,0
5215,5245,2116,2145,0.398733526,Z250_Img17101.jpg,FP,,1,0
2139,2180,1468,1508,0.231747478,Z250_Img17101.jpg,FP,,1,0
5914,5951,1434,1474,0.483925462,Z250_Img17101.jpg,FP,,1,0
3519,3552,4051,4079,0.229312927,Z250_Img17101.jpg,FP,,1,0
5168,5294,1589,1713,0.211105034,Z250_Img17101.jpg,FP,,1,0
3997,4031,2303,2342,0.480422825,Z250_Img17101.jpg,FP,,1,0
1826,1849,1566,1605,0.230942562,Z250_Img17101.jpg,FP,,1,0
4574,4636,2743,2801,0.257985403,Z250_Img17256.jpg,FP,,1,0
7092,7134,2105,2149,0.438222259,Z250_Img17256.jpg,FP,,1,0
3845,3910,4778,4834,0.381522655,Z250_Img17256.jpg,FP,,1,0
2794,2869,3345,3417,0.479135245,Z250_Img17256.jpg,FP,,1,0
5157,5241,3567,3646,0.491017421,Z250_Img17256.jpg,FP,,1,0
4902,4985,3240,3330,0.549542477,Z250_Img17256.jpg,FP,,1,0
1201,1327,4101,4227,0.287178934,Z250_Img17256.jpg,FP,,1,0
3314,3386,3476,3543,0.246129654,Z250_Img17256.jpg,FP,,1,0
2749,2782,959,1000,0.32374534,Z250_Img17256.jpg,FP,,1,0
5152,5178,3695,3723,0.313187957,Z250_Img17256.jpg,FP,,1,0
944,1071,3028,3154,0.307617992,Z250_Img17256.jpg,FP,,1,0
1146,1184,152,188,0.305304229,Z250_Img17256.jpg,FP,,1,0
827,997,4753,4912,0.242689639,Z250_Img17256.jpg,FP,,1,0
2112,2212,4719,4830,0.285582185,Z250_Img17256.jpg,FP,,1,0
1214,1244,3006,3045,0.244884998,Z250_Img17256.jpg,FP,,1,0
1215,1247,64,96,0.232051268,Z250_Img17256.jpg,FP,,1,0
3609,3683,3499,3563,0.216490835,Z250_Img17256.jpg,FP,,1,0
5408,5433,3991,4011,0.229251087,Z250_Img17256.jpg,FP,,1,0
2497,2524,929,969,0.221365303,Z250_Img17256.jpg,FP,,1,0
492,563,1242,1284,0.2166145,Z250_Img17256.jpg,FP,,1,0
4529,4654,2707,2832,0.216530517,Z250_Img17256.jpg,FP,,1,0
3281,3407,3447,3572,0.207503751,Z250_Img17256.jpg,FP,,1,0
3169,3196,2914,2946,0.307954013,Z250_Img17256.jpg,FP,,1,0
3196,3225,2904,2940,0.338609278,Z250_Img17256.jpg,FP,,1,0
970,1045,3055,3126,0.34064357,Z250_Img17256.jpg,FP,,1,0
2876,2909,4237,4284,0.490068465,Z250_Img17256.jpg,FP,,1,0
2681,2713,4717,4764,0.344319493,Z250_Img17256.jpg,FP,,1,0
2041,2081,4293,4343,0.486564696,Z250_Img17256.jpg,FP,,1,0
2521,2561,3749,3796,0.48650685,Z250_Img17256.jpg,FP,,1,0
90,126,1124,1162,0.486485749,Z250_Img17256.jpg,FP,,1,0
2811,2843,4140,4183,0.484170258,Z250_Img17256.jpg,FP,,1,0
2524,2554,954,997,0.48251465,Z250_Img17256.jpg,FP,,1,0
2492,2524,4824,4853,0.481755286,Z250_Img17256.jpg,FP,,1,0
2815,2842,480,515,0.480460286,Z250_Img17256.jpg,FP,,1,0
6958,7024,4693,4725,0.227025047,Z250_Img17256.jpg,FP,,1,0
1088,1115,803,838,0.464677632,Z250_Img17256.jpg,FP,,1,0
3819,3892,4759,4854,0.215554744,Z250_Img17256.jpg,FP,,1,0
1823,1852,995,1032,0.454621464,Z250_Img17256.jpg,FP,,1,0
2770,2897,3318,3444,0.419155598,Z250_Img17256.jpg,FP,,1,0
2814,2843,863,908,0.412404031,Z250_Img17256.jpg,FP,,1,0
2523,2553,3690,3719,0.410274833,Z250_Img17256.jpg,FP,,1,0
1247,1311,4129,4196,0.340654093,Z250_Img17256.jpg,FP,,1,0
844,919,4804,4874,0.330596134,Z250_Img17256.jpg,FP,,1,0
3290,3319,4210,4243,0.231710762,Z250_Img17256.jpg,FP,,1,0
5791,5823,29,64,0.384085625,Z250_Img17256.jpg,FP,,1,0
870,951,4827,4906,0.336595019,Z250_Img17256.jpg,FP,,1,0
318,350,290,336,0.4868325,Z250_Img17256.jpg,FP,,1,0
4087,4122,3785,3821,0.224243969,Z250_Img17256.jpg,FP,,1,0
4028,4060,3492,3523,0.44711867,Z250_Img17256.jpg,FP,,1,0
3008,3028,4338,4371,0.404924929,Z250_Img17256.jpg,FP,,1,0
2696,2779,3433,3523,0.479101847,Z250_Img17256.jpg,FP,,1,0
2495,2520,1151,1184,0.257248253,Z251_Img17561.jpg,FP,,1,0
5920,5945,3361,3400,0.365245372,Z251_Img17561.jpg,FP,,1,0
3681,3705,4760,4789,0.376082331,Z251_Img17561.jpg,FP,,1,0
3457,3480,3887,3922,0.396299541,Z251_Img17561.jpg,FP,,1,0
3231,3251,3621,3654,0.447688311,Z251_Img17561.jpg,FP,,1,0
1759,1787,1124,1161,0.452823848,Z251_Img17561.jpg,FP,,1,0
4701,4734,2334,2384,0.490205705,Z251_Img17561.jpg,FP,,1,0
4897,4917,4727,4758,0.220885068,Z251_Img17561.jpg,FP,,1,0
6209,6232,1154,1190,0.215245992,Z251_Img17561.jpg,FP,,1,0
4962,4983,4661,4689,0.316479474,Z251_Img17561.jpg,FP,,1,0
4867,4886,2442,2468,0.270929247,Z251_Img17561.jpg,FP,,1,0
1216,1241,1505,1536,0.481111825,Z251_Img17696.jpg,FP,,1,0
5537,5562,4855,4886,0.29569459,Z251_Img17696.jpg,FP,,1,0
4667,4704,2589,2625,0.480512351,Z251_Img17696.jpg,FP,,1,0
5183,5212,4594,4630,0.474406838,Z251_Img17696.jpg,FP,,1,0
3808,3833,2526,2562,0.473303556,Z251_Img17696.jpg,FP,,1,0
6717,6752,4173,4217,0.446124911,Z251_Img17696.jpg,FP,,1,0
3775,3800,2254,2287,0.421761721,Z251_Img17696.jpg,FP,,1,0
3715,3738,2755,2781,0.414991975,Z251_Img17696.jpg,FP,,1,0
5561,5595,3249,3286,0.407583982,Z251_Img17696.jpg,FP,,1,0
2979,2998,1799,1822,0.372247964,Z251_Img17696.jpg,FP,,1,0
7036,7070,3034,3084,0.48851797,Z251_Img17696.jpg,FP,,1,0
1753,1786,1737,1785,0.367728263,Z251_Img17696.jpg,FP,,1,0
6528,6553,2405,2441,0.299826503,Z251_Img17696.jpg,FP,,1,0
7072,7099,2589,2627,0.272156477,Z251_Img17696.jpg,FP,,1,0
4064,4091,2593,2622,0.292567015,Z251_Img17696.jpg,FP,,1,0
1951,1982,1891,1924,0.287371218,Z251_Img17696.jpg,FP,,1,0
4674,4698,4467,4495,0.285747617,Z251_Img17696.jpg,FP,,1,0
7104,7129,2721,2752,0.272440046,Z251_Img17696.jpg,FP,,1,0
7283,7308,4278,4302,0.315907061,Z251_Img17696.jpg,FP,,1,0
2170,2210,49,99,0.302474886,Z251_Img17696.jpg,FP,,1,0
1313,1338,3075,3104,0.238315329,Z251_Img17696.jpg,FP,,1,0
3936,3962,1956,1984,0.342907101,Z251_Img17696.jpg,FP,,1,0
1505,1527,2822,2845,0.225431755,Z251_Img17696.jpg,FP,,1,0
639,665,2807,2843,0.202633575,Z251_Img17696.jpg,FP,,1,0
3871,3899,1375,1409,0.215999156,Z251_Img17696.jpg,FP,,1,0
3039,3068,707,740,0.212378085,Z251_Img17696.jpg,FP,,1,0
2,24,964,997,0.232536003,Z251_Img17696.jpg,FP,,1,0
3216,3342,4293,4419,0.241104797,Z251_Img17766.jpg,FP,,1,0
3241,3325,3795,3886,0.455821772,Z251_Img17766.jpg,FP,,1,0
6668,6705,4010,4055,0.469136864,Z251_Img17766.jpg,FP,,1,0
2514,2540,3469,3486,0.208194792,Z251_Img17766.jpg,FP,,1,0
666,707,540,579,0.210318774,Z251_Img17766.jpg,FP,,1,0
505,542,4759,4795,0.222387478,Z251_Img17766.jpg,FP,,1,0
7133,7165,1185,1229,0.227581933,Z251_Img17766.jpg,FP,,1,0
1392,1518,533,658,0.233229488,Z251_Img17766.jpg,FP,,1,0
3886,3952,4435,4469,0.24213852,Z251_Img17766.jpg,FP,,1,0
6207,6238,4823,4852,0.202225402,Z251_Img17766.jpg,FP,,1,0
2091,2128,4500,4530,0.460312694,Z251_Img17766.jpg,FP,,1,0
1965,2032,81,142,0.274298847,Z251_Img17766.jpg,FP,,1,0
1420,1490,563,627,0.313397303,Z251_Img17766.jpg,FP,,1,0
4123,4159,4408,4447,0.4901537,Z251_Img17766.jpg,FP,,1,0
475,512,4756,4794,0.489364564,Z251_Img17766.jpg,FP,,1,0
1758,1785,4343,4368,0.48723489,Z251_Img17766.jpg,FP,,1,0
4889,4921,3252,3302,0.381038696,Z251_Img17766.jpg,FP,,1,0
3961,4006,3525,3559,0.48628968,Z251_Img17766.jpg,FP,,1,0
1466,1505,1791,1831,0.484823614,Z251_Img17766.jpg,FP,,1,0
1180,1215,769,808,0.449860871,Z251_Img17766.jpg,FP,,1,0
3132,3170,4724,4760,0.436232239,Z251_Img17766.jpg,FP,,1,0
3935,3960,4346,4397,0.427483082,Z251_Img17766.jpg,FP,,1,0
3069,3103,3625,3663,0.416891187,Z251_Img17766.jpg,FP,,1,0
3142,3224,1164,1253,0.433062007,Z251_Img17766.jpg,FP,,1,0
1534,1563,1377,1420,0.411451221,Z251_Img17766.jpg,FP,,1,0
3242,3315,4322,4389,0.289704442,Z251_Img17766.jpg,FP,,1,0
7270,7347,4408,4497,0.305457463,Z251_Img17766.jpg,FP,,1,0
309,435,1362,1487,0.303629965,Z251_Img17766.jpg,FP,,1,0
4765,4798,2179,2215,0.292332143,Z251_Img17766.jpg,FP,,1,0
1946,1989,90,132,0.279141247,Z251_Img17766.jpg,FP,,1,0
1886,1914,1668,1695,0.259235978,Z251_Img17766.jpg,FP,,1,0
4056,4098,4593,4630,0.493749589,Z251_Img17766.jpg,FP,,1,0
3196,3231,4753,4791,0.484221697,Z251_Img17766.jpg,FP,,1,0
3773,3802,3856,3887,0.475085527,Z251_Img17766.jpg,FP,,1,0
831,859,3884,3926,0.472881466,Z251_Img17766.jpg,FP,,1,0
3801,3841,1310,1346,0.450352758,Z251_Img17766.jpg,FP,,1,0
2618,2653,3503,3544,0.454390168,Z251_Img17766.jpg,FP,,1,0
6233,6273,2912,2945,0.382778525,Z251_Img17766.jpg,FP,,1,0
338,411,1389,1458,0.361471102,Z251_Img17766.jpg,FP,,1,0
3646,3676,1029,1062,0.470667064,Z251_Img17916.jpg,FP,,1,0
492,531,4016,4052,0.433638513,Z251_Img17916.jpg,FP,,1,0
4989,5019,4050,4082,0.236558273,Z251_Img17916.jpg,FP,,1,0
4925,4956,4082,4114,0.415788561,Z251_Img17916.jpg,FP,,1,0
3998,4019,3390,3416,0.328954816,Z251_Img17916.jpg,FP,,1,0
3515,3552,3753,3796,0.300778806,Z251_Img17916.jpg,FP,,1,0
3901,3933,4374,4402,0.296781629,Z251_Img17916.jpg,FP,,1,0
5311,5339,4501,4530,0.29468441,Z251_Img17916.jpg,FP,,1,0
2780,2812,2748,2779,0.230505407,Z251_Img17916.jpg,FP,,1,0
3803,3841,4333,4376,0.247413263,Z251_Img17916.jpg,FP,,1,0
5313,5342,4402,4434,0.261036545,Z251_Img17916.jpg,FP,,1,0
5537,5561,3495,3522,0.28840223,Z251_Img17916.jpg,FP,,1,0
5631,5658,3046,3071,0.289651841,Z251_Img17916.jpg,FP,,1,0
4486,4569,4235,4314,0.33817763,Z251_Img18146.jpg,FP,,1,0
5227,5310,1002,1093,0.383768559,Z251_Img18146.jpg,FP,,1,0
3598,3664,1762,1795,0.217177197,Z251_Img18146.jpg,FP,,1,0
6956,7026,1014,1078,0.24243968,Z251_Img18146.jpg,FP,,1,0
1499,1535,2517,2562,0.406070679,Z251_Img18146.jpg,FP,,1,0
5788,5817,1628,1666,0.391730666,Z251_Img18146.jpg,FP,,1,0
944,1071,3971,4097,0.387690336,Z251_Img18146.jpg,FP,,1,0
1502,1531,2975,3007,0.481986344,Z251_Img18146.jpg,FP,,1,0
460,499,3914,3950,0.486775547,Z251_Img18146.jpg,FP,,1,0
970,1043,3998,4068,0.468545049,Z251_Img18146.jpg,FP,,1,0
4742,4825,4766,4856,0.486203035,Z251_Img18146.jpg,FP,,1,0
5393,5520,2579,2706,0.449661314,Z251_Img18146.jpg,FP,,1,0
5417,5493,2604,2677,0.627871692,Z251_Img18146.jpg,FP,,1,0
4283,4311,3361,3395,0.214642093,Z251_Img18146.jpg,FP,,1,0
4799,4825,4402,4437,0.448027253,Z251_Img18146.jpg,FP,,1,0
3618,3637,2652,2686,0.295281321,Z251_Img18146.jpg,FP,,1,0
1946,1983,3262,3297,0.465059996,Z251_Img18146.jpg,FP,,1,0
4624,4655,4211,4239,0.477657616,Z251_Img18146.jpg,FP,,1,0
4637,4662,4224,4256,0.210026294,Z251_Img18146.jpg,FP,,1,0
4674,4698,4237,4267,0.215089798,Z251_Img18146.jpg,FP,,1,0
4034,4057,1097,1124,0.218591183,Z251_Img18146.jpg,FP,,1,0
844,881,613,642,0.239627078,Z251_Img18146.jpg,FP,,1,0
7046,7129,520,611,0.529645513,Z251_Img18146.jpg,FP,,1,0
4634,4671,1829,1857,0.345702678,Z251_Img18146.jpg,FP,,1,0
3420,3454,3645,3694,0.476955652,Z46_Img05216.jpg,FP,,1,0
2015,2042,2690,2727,0.327715546,Z46_Img05216.jpg,FP,,1,0
6366,6397,1224,1254,0.445762485,Z46_Img05216.jpg,FP,,1,0
3614,3638,3557,3591,0.477065861,Z46_Img05216.jpg,FP,,1,0
3388,3419,2968,3008,0.482276022,Z46_Img05551.jpg,FP,,1,0
1244,1276,2344,2369,0.45042339,Z46_Img05551.jpg,FP,,1,0
4095,4121,4113,4144,0.244486108,Z46_Img05551.jpg,FP,,1,0
2078,2103,4406,4431,0.32761839,Z46_Img05631.jpg,FP,,1,0
1532,1557,3397,3421,0.44277212,Z46_Img05631.jpg,FP,,1,0
7322,7359,286,311,0.45391354,Z46_Img05631.jpg,FP,,1,0
569,607,4738,4767,0.261594236,Z58_Img14747.jpg,FP,,1,0
1,25,3233,3267,0.464843214,Z58_Img14747.jpg,FP,,1,0
3226,3263,4752,4789,0.281761408,Z58_Img15072.jpg,FP,,1,0
3281,3406,2449,2575,0.262678027,Z58_Img15072.jpg,FP,,1,0
27,62,4237,4270,0.410222292,Z58_Img15072.jpg,FP,,1,0
3430,3512,3175,3264,0.398062875,Z58_Img15072.jpg,FP,,1,0
4447,4480,2269,2308,0.42994836,Z58_Img15072.jpg,FP,,1,0
3481,3519,4851,4891,0.470508426,Z58_Img15072.jpg,FP,,1,0
3311,3385,2477,2545,0.307000816,Z58_Img15072.jpg,FP,,1,0
2537,2582,2526,2561,0.461251765,Z58_Img15072.jpg,FP,,1,0
4832,4857,3459,3490,0.261066794,Z58_Img15277.jpg,FP,,1,0
1566,1597,3949,3987,0.342592508,Z58_Img15337.jpg,FP,,1,0
2587,2626,3471,3484,0.409648478,Z58_Img15337.jpg,FP,,1,0
4075,4161,2633,2712,0.445890645,Z58_Img15337.jpg,FP,,1,0
2130,2203,3379,3446,0.270854011,Z58_Img15337.jpg,FP,,1,0
4678,4761,1959,2049,0.486799101,Z58_Img15337.jpg,FP,,1,0
2100,2226,3351,3476,0.227871791,Z58_Img15337.jpg,FP,,1,0
700,732,4341,4362,0.485932827,Z58_Img15337.jpg,FP,,1,0
2890,2973,3626,3716,0.521929344,Z58_Img15337.jpg,FP,,1,0
4052,4123,3399,3491,0.201965719,Z58_Img15337.jpg,FP,,1,0
903,946,4366,4410,0.384198815,Z58_Img15397.jpg,FP,,1,0
6332,6364,3160,3203,0.479437798,Z58_Img15397.jpg,FP,,1,0
2969,3007,2267,2304,0.357809991,Z58_Img15397.jpg,FP,,1,0
2519,2559,1573,1615,0.485089779,Z72_Img07122.jpg,FP,,1,0
4442,4475,1276,1312,0.485500693,Z72_Img07122.jpg,FP,,1,0
4408,4450,3359,3403,0.487828195,Z72_Img07122.jpg,FP,,1,0
2694,2737,1473,1505,0.487993836,Z72_Img07122.jpg,FP,,1,0
2491,2528,1469,1503,0.481488943,Z72_Img07122.jpg,FP,,1,0
1823,1843,2783,2816,0.256024837,Z72_Img07122.jpg,FP,,1,0
2011,2046,3036,3076,0.456991941,Z72_Img07122.jpg,FP,,1,0
2043,2078,3555,3588,0.454476148,Z72_Img07122.jpg,FP,,1,0
4303,4336,1189,1223,0.449121654,Z72_Img07122.jpg,FP,,1,0
1711,1744,1663,1697,0.424478352,Z72_Img07122.jpg,FP,,1,0
1117,1147,3070,3110,0.272451252,Z72_Img07122.jpg,FP,,1,0
5346,5365,1001,1027,0.284928381,Z72_Img07122.jpg,FP,,1,0
4630,4677,2149,2182,0.48920241,Z72_Img07122.jpg,FP,,1,0
186,223,2102,2146,0.391684175,Z72_Img07122.jpg,FP,,1,0
3458,3479,3004,3046,0.344108969,Z72_Img07122.jpg,FP,,1,0
2780,2815,1374,1411,0.225517958,Z72_Img07122.jpg,FP,,1,0
2714,2748,1497,1538,0.24856478,Z72_Img07122.jpg,FP,,1,0
4993,5015,2449,2478,0.258250862,Z72_Img07227.jpg,FP,,1,0
2208,2233,2155,2175,0.31369549,Z72_Img07242.jpg,FP,,1,0
1695,1726,2429,2470,0.354087949,Z72_Img07242.jpg,FP,,1,0
